24732,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24733,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24734,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24735,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24736,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24737,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24738,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24739,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24740,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24741,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24742,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24743,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24744,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
24745,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
24746,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
24747,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
24748,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
24749,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
24750,Humorous ,Anonymous,Leisure time is when your wife can't find you
24751,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
24752,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
24753,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
24754,Humorous ,Robert Orben,My wife never lies about her age. She just tells everyone she's as old as I am. Then she lies about my age.
24755,Humorous ,Phyllis Diller,The best contraceptive for old people is nudity.
24756,Humorous ,Roy Acuff,My health is good; it's my age that's bad.
24757,Humorous ,Brian Morgan,He's so old his social security number is two digits.
24758,Humorous ,E. Joseph Cossman,The best way to remember your wife's birthday is to forget it once.
24759,Humorous ,Anonymous,She's too young for Medicare and too old for me to care.
24760,Humorous ,Red Skelton,There are three signs of old age: loss of memory ... I forget the other two.
24761,Humorous ,Anonymous,Once my wife gave me a wonderful birthday present. She let me win an argument.
24762,Humorous ,Edgar Howe,If you want to know how old a woman is . . . ask her sister-in-law.
24763,Humorous ,Jay Leno,"My wife loves Europe, but to me it's a bad day at a theme park."
24764,Humorous ,Fred Allen,Hollywood is a place where people from Iowa mistake each other for movie stars.
24765,Humorous ,Kenn Carlson,"It is possible to live in San Francisco for $35,000 a year. Obviously, that doesn't include food or lodging."
24766,Humorous ,Anonymous,Miami bumper sticker: My horn is broken-so watch for my finger.
24767,Humorous ,Dave Barry,Flying from the U.S. to Tokyo takes approximately as long as law school.
24768,Humorous ,Billy Wilder,France is the only country where the money falls apart and you can't tear the toilet paper.
24769,Humorous ,Nick Arnette,"When people ask me if I have any spare change, I tell them I have it at home in my spare wallet."
24770,Humorous ,Les Dawson,"My wife is a sex object - every time I ask for sex, she objects."
24771,Humorous ,Dean Martin,You're not drunk if you can lie on the floor without holding on.
24772,Humorous ,Sally Bucko,My sister says she never seems to get it together . . . either her rear looks good or her face does.
24773,Humorous ,Eddie Albert,I wanted to marry her when I saw the moonlight shining on the barrel of her father's shotgun.
24774,Humorous ,Jerry Seinfeld,I was the best man at the wedding. So why is she marrying him?
24775,Humorous ,Frank Briggs,Father giving advice to son: Never do anything once around the house that you don't want to do for the rest of your life.
24776,Humorous ,Jacob Braude,"Marriage is like a violin. After the beautiful music is over, the strings are still attached."
24777,Humorous ,Grade Allen,"My husband will never chase another woman. He's too fine, too decent, too old."
24778,Humorous ,Paul Hornung,"Never get married in the morning, because you never know who you'll meet that night."
24779,Humorous ,Anonymous,"When my wife was asked, ""Do you take this man for richer or poorer . . ."" she answered, ""For richer."""
24780,Humorous ,Anonymous,"""So you want to become my son-in-law."" ""Not exactly. I just want to marry your daughter."""
24781,Humorous ,Anonymous,"I remember when I got married. I remember where I got married. But for the life of me, I can't remember why I got married."
24782,Humorous ,W. Somerset Maugham,American women expect to find in their husbands a perfection that English women only hope to find in their butlers.
24783,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24784,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24785,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24786,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24787,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24788,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24789,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24790,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24791,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24792,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24793,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24794,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24795,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
24796,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
24797,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
24798,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
24799,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
24800,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
24801,Humorous ,Anonymous,Leisure time is when your wife can't find you
24802,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
24803,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
24804,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
24805,Humorous ,Robert Orben,My wife never lies about her age. She just tells everyone she's as old as I am. Then she lies about my age.
24806,Humorous ,Phyllis Diller,The best contraceptive for old people is nudity.
24807,Humorous ,Roy Acuff,My health is good; it's my age that's bad.
24808,Humorous ,Brian Morgan,He's so old his social security number is two digits.
24809,Humorous ,E. Joseph Cossman,The best way to remember your wife's birthday is to forget it once.
24810,Humorous ,Anonymous,She's too young for Medicare and too old for me to care.
24811,Humorous ,Red Skelton,There are three signs of old age: loss of memory ... I forget the other two.
24812,Humorous ,Anonymous,Once my wife gave me a wonderful birthday present. She let me win an argument.
24813,Humorous ,Edgar Howe,If you want to know how old a woman is . . . ask her sister-in-law.
24814,Humorous ,Jay Leno,"My wife loves Europe, but to me it's a bad day at a theme park."
24815,Humorous ,Fred Allen,Hollywood is a place where people from Iowa mistake each other for movie stars.
24816,Humorous ,Kenn Carlson,"It is possible to live in San Francisco for $35,000 a year. Obviously, that doesn't include food or lodging."
24817,Humorous ,Anonymous,Miami bumper sticker: My horn is broken-so watch for my finger.
24818,Humorous ,Dave Barry,Flying from the U.S. to Tokyo takes approximately as long as law school.
24819,Humorous ,Billy Wilder,France is the only country where the money falls apart and you can't tear the toilet paper.
24820,Humorous ,Nick Arnette,"When people ask me if I have any spare change, I tell them I have it at home in my spare wallet."
24821,Humorous ,Les Dawson,"My wife is a sex object - every time I ask for sex, she objects."
24822,Humorous ,Dean Martin,You're not drunk if you can lie on the floor without holding on.
24823,Humorous ,Sally Bucko,My sister says she never seems to get it together . . . either her rear looks good or her face does.
24824,Humorous ,Eddie Albert,I wanted to marry her when I saw the moonlight shining on the barrel of her father's shotgun.
24825,Humorous ,Jerry Seinfeld,I was the best man at the wedding. So why is she marrying him?
24826,Humorous ,Frank Briggs,Father giving advice to son: Never do anything once around the house that you don't want to do for the rest of your life.
24827,Humorous ,Jacob Braude,"Marriage is like a violin. After the beautiful music is over, the strings are still attached."
24828,Humorous ,Grade Allen,"My husband will never chase another woman. He's too fine, too decent, too old."
24829,Humorous ,Paul Hornung,"Never get married in the morning, because you never know who you'll meet that night."
24830,Humorous ,Anonymous,"When my wife was asked, ""Do you take this man for richer or poorer . . ."" she answered, ""For richer."""
24831,Humorous ,Anonymous,"""So you want to become my son-in-law."" ""Not exactly. I just want to marry your daughter."""
24832,Humorous ,Anonymous,"I remember when I got married. I remember where I got married. But for the life of me, I can't remember why I got married."
24833,Humorous ,W. Somerset Maugham,American women expect to find in their husbands a perfection that English women only hope to find in their butlers.
24834,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24835,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24836,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24837,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24838,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24839,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24840,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24841,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24842,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24843,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24844,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24845,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24846,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
24847,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
24848,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
24849,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
24850,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
24851,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
24852,Humorous ,Anonymous,Leisure time is when your wife can't find you
24853,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
24854,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
24855,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
24856,Humorous ,Robert Orben,My wife never lies about her age. She just tells everyone she's as old as I am. Then she lies about my age.
24857,Humorous ,Phyllis Diller,The best contraceptive for old people is nudity.
24858,Humorous ,Roy Acuff,My health is good; it's my age that's bad.
24859,Humorous ,Brian Morgan,He's so old his social security number is two digits.
24860,Humorous ,E. Joseph Cossman,The best way to remember your wife's birthday is to forget it once.
24861,Humorous ,Anonymous,She's too young for Medicare and too old for me to care.
24862,Humorous ,Red Skelton,There are three signs of old age: loss of memory ... I forget the other two.
24863,Humorous ,Anonymous,Once my wife gave me a wonderful birthday present. She let me win an argument.
24864,Humorous ,Edgar Howe,If you want to know how old a woman is . . . ask her sister-in-law.
24865,Humorous ,Jay Leno,"My wife loves Europe, but to me it's a bad day at a theme park."
24866,Humorous ,Fred Allen,Hollywood is a place where people from Iowa mistake each other for movie stars.
24867,Humorous ,Kenn Carlson,"It is possible to live in San Francisco for $35,000 a year. Obviously, that doesn't include food or lodging."
24868,Humorous ,Anonymous,Miami bumper sticker: My horn is broken-so watch for my finger.
24869,Humorous ,Dave Barry,Flying from the U.S. to Tokyo takes approximately as long as law school.
24870,Humorous ,Billy Wilder,France is the only country where the money falls apart and you can't tear the toilet paper.
24871,Humorous ,Nick Arnette,"When people ask me if I have any spare change, I tell them I have it at home in my spare wallet."
24872,Humorous ,Les Dawson,"My wife is a sex object - every time I ask for sex, she objects."
24873,Humorous ,Dean Martin,You're not drunk if you can lie on the floor without holding on.
24874,Humorous ,Sally Bucko,My sister says she never seems to get it together . . . either her rear looks good or her face does.
24875,Humorous ,Eddie Albert,I wanted to marry her when I saw the moonlight shining on the barrel of her father's shotgun.
24876,Humorous ,Jerry Seinfeld,I was the best man at the wedding. So why is she marrying him?
24877,Humorous ,Frank Briggs,Father giving advice to son: Never do anything once around the house that you don't want to do for the rest of your life.
24878,Humorous ,Jacob Braude,"Marriage is like a violin. After the beautiful music is over, the strings are still attached."
24879,Humorous ,Grade Allen,"My husband will never chase another woman. He's too fine, too decent, too old."
24880,Humorous ,Paul Hornung,"Never get married in the morning, because you never know who you'll meet that night."
24881,Humorous ,Anonymous,"When my wife was asked, ""Do you take this man for richer or poorer . . ."" she answered, ""For richer."""
24882,Humorous ,Anonymous,"""So you want to become my son-in-law."" ""Not exactly. I just want to marry your daughter."""
24883,Humorous ,Anonymous,"I remember when I got married. I remember where I got married. But for the life of me, I can't remember why I got married."
24884,Humorous ,W. Somerset Maugham,American women expect to find in their husbands a perfection that English women only hope to find in their butlers.
24885,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24886,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24887,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24888,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24889,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24890,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24891,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24892,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24893,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24894,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24895,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24896,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24897,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
24898,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
24899,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
24900,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
24901,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
24902,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
24903,Humorous ,Anonymous,Leisure time is when your wife can't find you
24904,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
24905,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
24906,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
24907,Humorous ,Robert Orben,My wife never lies about her age. She just tells everyone she's as old as I am. Then she lies about my age.
24908,Humorous ,Phyllis Diller,The best contraceptive for old people is nudity.
24909,Humorous ,Roy Acuff,My health is good; it's my age that's bad.
24910,Humorous ,Brian Morgan,He's so old his social security number is two digits.
24911,Humorous ,E. Joseph Cossman,The best way to remember your wife's birthday is to forget it once.
24912,Humorous ,Anonymous,She's too young for Medicare and too old for me to care.
24913,Humorous ,Red Skelton,There are three signs of old age: loss of memory ... I forget the other two.
24914,Humorous ,Anonymous,Once my wife gave me a wonderful birthday present. She let me win an argument.
24915,Humorous ,Edgar Howe,If you want to know how old a woman is . . . ask her sister-in-law.
24916,Humorous ,Jay Leno,"My wife loves Europe, but to me it's a bad day at a theme park."
24917,Humorous ,Fred Allen,Hollywood is a place where people from Iowa mistake each other for movie stars.
24918,Humorous ,Kenn Carlson,"It is possible to live in San Francisco for $35,000 a year. Obviously, that doesn't include food or lodging."
24919,Humorous ,Anonymous,Miami bumper sticker: My horn is broken-so watch for my finger.
24920,Humorous ,Dave Barry,Flying from the U.S. to Tokyo takes approximately as long as law school.
24921,Humorous ,Billy Wilder,France is the only country where the money falls apart and you can't tear the toilet paper.
24922,Humorous ,Nick Arnette,"When people ask me if I have any spare change, I tell them I have it at home in my spare wallet."
24923,Humorous ,Les Dawson,"My wife is a sex object - every time I ask for sex, she objects."
24924,Humorous ,Dean Martin,You're not drunk if you can lie on the floor without holding on.
24925,Humorous ,Sally Bucko,My sister says she never seems to get it together . . . either her rear looks good or her face does.
24926,Humorous ,Eddie Albert,I wanted to marry her when I saw the moonlight shining on the barrel of her father's shotgun.
24927,Humorous ,Jerry Seinfeld,I was the best man at the wedding. So why is she marrying him?
24928,Humorous ,Frank Briggs,Father giving advice to son: Never do anything once around the house that you don't want to do for the rest of your life.
24929,Humorous ,Jacob Braude,"Marriage is like a violin. After the beautiful music is over, the strings are still attached."
24930,Humorous ,Grade Allen,"My husband will never chase another woman. He's too fine, too decent, too old."
24931,Humorous ,Paul Hornung,"Never get married in the morning, because you never know who you'll meet that night."
24932,Humorous ,Anonymous,"When my wife was asked, ""Do you take this man for richer or poorer . . ."" she answered, ""For richer."""
24933,Humorous ,Anonymous,"""So you want to become my son-in-law."" ""Not exactly. I just want to marry your daughter."""
24934,Humorous ,Anonymous,"I remember when I got married. I remember where I got married. But for the life of me, I can't remember why I got married."
24935,Humorous ,W. Somerset Maugham,American women expect to find in their husbands a perfection that English women only hope to find in their butlers.
24936,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24937,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24938,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24939,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24940,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24941,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24942,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24943,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24944,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24945,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24946,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24947,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24948,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
24949,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
24950,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
24951,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
24952,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
24953,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
24954,Humorous ,Anonymous,Leisure time is when your wife can't find you
24955,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
24956,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
24957,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
24958,Humorous ,Robert Orben,My wife never lies about her age. She just tells everyone she's as old as I am. Then she lies about my age.
24959,Humorous ,Phyllis Diller,The best contraceptive for old people is nudity.
24960,Humorous ,Roy Acuff,My health is good; it's my age that's bad.
24961,Humorous ,Brian Morgan,He's so old his social security number is two digits.
24962,Humorous ,E. Joseph Cossman,The best way to remember your wife's birthday is to forget it once.
24963,Humorous ,Anonymous,She's too young for Medicare and too old for me to care.
24964,Humorous ,Red Skelton,There are three signs of old age: loss of memory ... I forget the other two.
24965,Humorous ,Anonymous,Once my wife gave me a wonderful birthday present. She let me win an argument.
24966,Humorous ,Edgar Howe,If you want to know how old a woman is . . . ask her sister-in-law.
24967,Humorous ,Jay Leno,"My wife loves Europe, but to me it's a bad day at a theme park."
24968,Humorous ,Fred Allen,Hollywood is a place where people from Iowa mistake each other for movie stars.
24969,Humorous ,Kenn Carlson,"It is possible to live in San Francisco for $35,000 a year. Obviously, that doesn't include food or lodging."
24970,Humorous ,Anonymous,Miami bumper sticker: My horn is broken-so watch for my finger.
24971,Humorous ,Dave Barry,Flying from the U.S. to Tokyo takes approximately as long as law school.
24972,Humorous ,Billy Wilder,France is the only country where the money falls apart and you can't tear the toilet paper.
24973,Humorous ,Nick Arnette,"When people ask me if I have any spare change, I tell them I have it at home in my spare wallet."
24974,Humorous ,Les Dawson,"My wife is a sex object - every time I ask for sex, she objects."
24975,Humorous ,Dean Martin,You're not drunk if you can lie on the floor without holding on.
24976,Humorous ,Sally Bucko,My sister says she never seems to get it together . . . either her rear looks good or her face does.
24977,Humorous ,Eddie Albert,I wanted to marry her when I saw the moonlight shining on the barrel of her father's shotgun.
24978,Humorous ,Jerry Seinfeld,I was the best man at the wedding. So why is she marrying him?
24979,Humorous ,Frank Briggs,Father giving advice to son: Never do anything once around the house that you don't want to do for the rest of your life.
24980,Humorous ,Jacob Braude,"Marriage is like a violin. After the beautiful music is over, the strings are still attached."
24981,Humorous ,Grade Allen,"My husband will never chase another woman. He's too fine, too decent, too old."
24982,Humorous ,Paul Hornung,"Never get married in the morning, because you never know who you'll meet that night."
24983,Humorous ,Anonymous,"When my wife was asked, ""Do you take this man for richer or poorer . . ."" she answered, ""For richer."""
24984,Humorous ,Anonymous,"""So you want to become my son-in-law."" ""Not exactly. I just want to marry your daughter."""
24985,Humorous ,Anonymous,"I remember when I got married. I remember where I got married. But for the life of me, I can't remember why I got married."
24986,Humorous ,W. Somerset Maugham,American women expect to find in their husbands a perfection that English women only hope to find in their butlers.
24987,Humorous ,Harold Coffin,Behind every successful man you'll find a woman who has nothing to wear.
24988,Humorous ,H. L. Mencken,"Men have a much better time of it than women. For one thing, they marry later. For another thing, they die earlier."
24989,Humorous ,William Binger,A man is a person who will pay two dollars for a one-dollar item he wants. A woman will pay one dollar for a two-dollar item she doesn't want.
24990,Humorous ,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.
24991,Humorous ,Edgar Watson Howe,"A man should be taller, older, heavier, uglier and hoarser than his wife."
24992,Humorous ,Rita Rudner,"Men like cars, women like clothes. Women only like cars because they take them to clothes."
24993,Humorous ,Rita Rudner,Men don't get cellulite. God might just be a man.
24994,Humorous ,Letty Cottin Pogrebin,Boys don't make passes at female smart asses.
24995,Humorous ,Marion Smith,Can you imagine a world without men? No crime and lots of happy fat women.
24996,Humorous ,Ogden Nash,People who work sitting down get paid more than people who work standing up.
24997,Humorous ,Anonymous,"A secretary must think like a man, act like a lady, look like a girl and work like a dog."
24998,Humorous ,Anonymous,"Before I started working here, I drank, smoked, and used bad language. Thanks to this job, I now have good reason."
24999,Humorous ,Thomas Szasz,"If you talk to God, you are praying; if God talks to you, you have schizophrenia."
25000,Humorous ,Woody Allen,You want to make God laugh? Tell him your future plans.
25001,Humorous ,Henny Youngman,I wanted to become an atheist but I gave it up. They have no holidays.
25002,Humorous ,Anonymous,B.I.B.L.E. = Basic Instructions Before Leaving Earth.
25003,Humorous ,Marsha Dobb,I didn't want to pray to God 'cause I didn't want him to know where I was.
25004,Humorous ,Hal Roach,My wife converted me to religion. I never believed in hell until I married her.
25005,Humorous ,Anonymous,Leisure time is when your wife can't find you
25006,Humorous ,Anonymous,Golf and sex: Two things you can really enjoy without being that good at them.
25007,Humorous ,Anonymous,"I've always been well liked. I was so popular in school, everybody hated me."
25008,Humorous ,Anonymous,"There are no perfect people - except, of course, my wife's first husband."
25009,Speakers and Speeches ,G. K. Chesterton,A man does not know what he is saying until he knows what he is not saying.
25010,Speakers and Speeches ,Bible,"Even so, the tongue is a little member and boasteth great things, behold, how great a matter a little fire kindleth!"
25011,Speakers and Speeches ,Henry Grattan,"He rose without a friend, and sat down without an enemy."
25012,Speakers and Speeches ,Ben Jonson,"Language most shows a man: speak, that I may see thee."
25013,Speakers and Speeches ,Baltasar Gracian,"Little said is soon amended. There is always time to add a word, never to withdraw one."
25014,Speakers and Speeches ,Henry Ward Beecher,"None love to speak so much, when the mood of speaking comes, as they who are naturally taciturn."
25015,Speakers and Speeches ,Cicero,Nothing is so unbelievable that oratory cannot make it acceptable.
25016,Speakers and Speeches ,Oliver Wendell Holmes,"Speak clearly, if you speak at all; Carve every word before you let it fall."
25017,Speakers and Speeches ,Adlai Stevenson,The relationship of the toastmaster to the speaker should be the same as that of the fan to the fan dancer. It should call attention to the subject without making any particular effort to cover it.
25018,Speakers and Speeches ,James Russell Lowell,"Though old the thought and oft exprest, 'tis his at last who says it best."
25019,Speakers and Speeches ,Elizabeth Charles,To know how to say what others only know how to think is what makes men poets or sages; and to dare to say what others only dare to think makes men martyrs or reformers or both.
25020,Speakers and Speeches ,Seneca,"Whatever is well said by another, is mine."
25021,Speakers and Speeches ,F. E. Smith,Winston [Churchill] has devoted the best years of his life to preparing his impromptu speeches.
25022,Speakers and Speeches ,Benjamin Franklin,"Would you persuade, speak of interest, not of reason."
25023,Speakers and Speeches ,Sophocles,It is terrible to speak well and be wrong.
25024,Speakers and Speeches ,Ralph Waldo Emerson,All the great speakers were bad speakers at first.
25025,Speakers and Speeches ,George Bernard Shaw,"If the announcer can produce the impression that he is a gentleman, he may pronounce as he pleases."
25026,Speakers and Speeches ,A. P. Herbert,"A dull speaker, like a plain woman, is credited with all the virtues, for we charitably suppose that a surface so unattractive must be compensated by interior blessings."
25027,Speakers and Speeches ,Herbert Gardner,"Once you get people laughing, they're listening and you can tell them almost anything."
25028,Speakers and Speeches ,Ralph Waldo Emerson,"Speak what you think today in words as hard as cannon balls, and tomorrow speak what tomorrow thinks in hard words again, though it contradict everything you said today."
25029,Speakers and Speeches ,Josh Billings,"When a man gets talking about himself, he seldom fails to be eloquent and often reaches the sublime."
25030,Speakers and Speeches ,Ovid,In an easy cause any man may be eloquent.
25031,Speakers and Speeches ,Thomas Babington Macaulay,"The object of oratory alone is not truth, but persuasion."
25032,Speakers and Speeches ,Piet Hein,If no thought your mind does visit make your speech not too explicit.
25033,Speakers and Speeches ,H. I. Phillips,Oratory: the art of making deep noises from the chest sound like important messages from the brain.
25034,Speakers and Speeches ,Franklin J. Dickman,The glittering generalities of the speaker have left an impression more delightful than permanent.
25035,Speakers and Speeches ,Winston Churchill,Say what you have to say and the first time you come to a sentence with a grammatical ending - sit down.
25036,Speakers and Speeches ,Epictetus,"First learn the meaning of what you say, and then speak."
25037,Speakers and Speeches ,Gerald Ford,"When a man is asked to make a speech, the first thing he has to decide is what to say."
25038,Speakers and Speeches ,Hubert Humphrey,I've never thought my speeches were too long; I've rather enjoyed them.
25039,Speakers and Speeches ,George Eliot,"Blessed is the man who, having nothing to say, abstains from giving us wordy evidence of the fact."
25040,Speakers and Speeches ,William Osier,"Look wise, say nothing, and grunt. Speech was given to conceal thought."
25041,Speakers and Speeches ,Thomas Chandler Haliburton,I have learnt a good deal from my own talk.
25042,Speakers and Speeches ,George Meredith,Speech is the small change of silence.
25043,Speakers and Speeches ,Calvin Coolidge,"If you don't say anything, you won't be called on to repeat it."
25044,Speakers and Speeches ,Edmund Muskie,In Maine we have a saying that there's no point in speaking unless you can improve on silence.
25045,Speakers and Speeches ,Winston Churchill,"If you have an important point to make, don't try to be subtle or clever. Use a pile-driver. Hit the point once. Then come back and hit it again. Then hit it a third time - a tremendous whack!"
25046,Speakers and Speeches ,William Shakespeare,He draweth out the thread of his verbosity finer than the staple of his argument.
